id,unique_genes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
261,ZNF511,0.91477597,0.026514877,0.8152185,-0.78241175,0.40463507,0.2867441,-0.08613121,0.6472316,-0.5553118,-0.28261146,-0.79862535,1.366604,0.9119822,-1.5894258,-0.32136515,-0.1626005,-0.48850054,0.7215902,0.62923104,0.6630878,0.4717166,0.45981517,-0.7752606,0.31205693,0.40157107,0.90592444,-0.12169264,0.6760076,-0.17922646,0.04817776,-1.1471107,-1.139552,-0.123705156,0.947684,0.20145532,-0.99567616,0.40759486,0.5890214,-0.22274178,0.10250366,-0.7736894,0.48227215,0.4136088,1.1847901,-0.29356822,-1.1958752,0.7493972,-0.2562952,0.28945968,0.26101172,-0.57889265,1.7168974,-0.5759212,-0.42073354,-0.6213969,-0.92466694,-0.37426126,-0.15251671,0.35940638,0.6203852,-1.0648097,0.34453452,-1.4770803,0.5769022,-0.060017984,1.0551989,-0.26487917,0.40144396,-0.20231675,0.24018957,-0.9612282,1.0365901,-1.0906774,-1.2639196,1.1556842,-0.52874714,-1.0575343,1.2827294,0.07157551,0.695362,0.7250654,-0.03559939,-0.22383903,-0.9211684,-0.9881961,-2.2300892,0.013517971,1.3637594,-0.82022756,0.013274743,-0.0143528655,0.60794073,0.4747804,-0.7992981,-0.14666052,-0.48696136,1.1077954,1.0444093,-0.30387098,-1.0614183,-0.69262373,-0.23886317,-0.95968235,0.25653562,0.9011017,0.69668543,0.44106227,0.8776276,0.062260304,0.09610707,-0.023746857,-0.8770334,1.2472785,1.2739305,0.6659953,1.847526,-0.34877855,-0.89266616,-0.20146728,-0.3693982,1.1199439,0.9317269,-1.7534031,-0.19425611,-0.19555148,0.005841531,-0.70290214,0.88462645,0.6634995,-1.2580025,1.6938885,1.7419931,0.1903814,0.0406911,1.341849,0.016657483,0.30436546,0.5949093,-0.79334056,1.4139209,-0.25217068,0.053610377,0.80648905,-1.3095121,0.31920236,0.2865974,-0.8935339,0.4952395,-0.3643339,-1.5138186,-0.7672441,0.3085957,0.015692469,-0.6003996,1.5933229,-0.72774434,0.031092493,1.6454984,1.1360132,-1.3811578,1.1690049,-0.64448476,0.15274894,-0.8771901,0.19500531,0.16124445,-0.124693476,-1.0077146,-0.4365282,0.2473532,0.37040612,1.0884053,0.23023987,0.26078412,0.306071,-0.24275619,0.38152325,-0.7904841,-0.7861636,1.4749863,0.76381755,-1.1229125,1.3073951,0.84760296,0.30806953,0.4143255,0.9705289,0.024646288,-0.23074797,0.44267014,0.059462752,0.06887247,-0.016837588,-0.80242246,0.07849456,-0.25917545,0.03982222,0.41360012,0.96436256,-0.54923284,-0.42531654,0.30040485,0.27425414,0.36288938,-0.15282279,-0.1650884,0.26634842,0.37194028,-0.31360623,0.15898308,0.52578,0.5101348,0.08978919,-0.36898023,1.799147,-0.86532,-0.34799168,0.36777017,0.6038352,-0.3063463,-1.0737054,-0.38151014,0.96603215,0.15288068,-0.33563468,1.5158842,-0.5421133,-1.0396093,0.51878536,2.481521,-0.20440991,0.5137992,0.3769995,0.24423705,0.59553915,-0.6814591,-0.06228249,-0.3987014,0.5023442,-0.086365946,0.09279396,0.28155863,0.53776836,-1.0294857,-0.29349756,-1.1848284,-0.090078145,-0.9938587,0.5651227,0.2415697,0.6549337,-0.4397253,0.04209263,-0.37985247,0.25184783,0.719539,-0.07911429,-0.7064653,0.38588172,0.53749084,-0.11758562,0.20021763,-1.1815195,-0.4527725,1.2855203,0.38897586,0.8627409,0.13054903,-1.0762587,-0.624974,0.5570488,1.0419692,-0.2285587,-0.4642309,-0.9184692,0.035274543,0.34640354,-0.77067846,-0.32250085,-0.6696371,1.0145903,-0.4142202,0.78121805,0.07659845,-0.10792169,1.1114126,0.6095918,2.2068486,-0.6048505,0.32816985,-0.34846318,-0.106384784,0.25496057,-2.805717,0.40504497,0.33884987,-0.5998257,0.076280095,1.1722203,-0.47731233,-0.14994992,1.1222973,0.58497006,1.3139766,-0.15677583,0.63988537,-0.95696694,-0.7351009,1.5740021,0.15995151,0.36289734,1.3932214,-0.3913232,0.8606078,-0.17907906,-1.1047199,0.31138113,-0.29330984,0.35733095,-0.64960253,-1.1661806,-0.47933587,-0.83975214,1.4891013,0.32235307,0.31156254,0.19219138,-1.6656339,0.8895512,0.060322456,0.18901095,0.65040344,0.5516566,-1.3108572,0.71490866,-0.4363325,1.1335833,-0.55864257,-0.53256464,-0.36358207,-0.4283444,-0.82400596,-0.4811039,0.19761305,1.2844299,0.25680858,1.5744023,0.5083032,-0.35392797,-0.019892944,-0.5665848,-0.34639525,0.54133844,-0.5653022,0.74862534,-0.15476038,0.16814893,-0.20812562,0.57684183,-0.40110505,-0.3341946,-1.384538,0.89620656,-0.20557958,-0.5857049,-0.75700456,-0.18075813,-0.39603794,0.6178486,-0.71311533,0.9533468,-0.9905845,-0.90132654,1.9364053,-1.6831979,0.6084036,0.82367253,0.5046449,0.7219145,0.8396988,0.17464823,-0.1852289,0.9839678,2.0924823,0.2932458,-1.427239,0.37161237,-0.7516146,0.22914718,-0.67056215,1.123733,-0.5902212,-0.16680922,0.1923993,0.28518727,-0.19749746,0.29915652,-2.4392366,0.52054906,0.433363
331,EEF1G,0.7452406,1.1557522,-0.24027744,-0.86165476,0.24848518,-1.2376037,0.7941752,0.8186154,-0.39027804,-0.9617208,0.558336,-0.55587196,0.7167422,-1.5944669,-0.27860305,-1.3025713,0.10852619,0.08259939,-0.3165363,0.36105594,0.4538107,0.832177,-0.75562155,0.32146528,-0.45720142,0.6792495,-0.05572588,-1.1671306,0.41680554,0.82717574,-0.11740287,-0.4398034,0.715241,0.89307296,0.750183,-1.2046038,0.8893497,-0.022199294,0.42651737,-0.91842085,-0.043318365,0.5515052,0.52398306,0.5865506,0.19020876,-1.9745635,0.9824757,-0.35418373,0.44214422,0.4225923,-0.98750645,0.5060555,0.32558015,-0.14018945,-0.17532088,-1.2631564,-0.2887354,-0.83052725,-0.8289987,1.0299991,-1.6673293,1.2306281,-1.0635397,1.4017156,0.24909894,0.6567889,-0.07800353,-1.86374,0.68279564,0.24675041,-0.7442827,0.37855116,-0.105477676,-0.58779097,1.1270647,-0.54100513,-0.90389705,-0.68804705,0.51748747,0.833944,1.0742713,-1.2747673,0.35566348,-0.9282125,-0.6304091,-0.13284406,-0.29876247,0.051890444,-0.14594592,-0.004806892,1.0276679,0.620399,0.44301707,-0.052709684,-1.2773801,-1.0633365,0.7231929,0.09747474,-0.17639458,0.035922054,0.09084707,-1.310801,-0.6080486,0.14698349,0.5784373,1.5138545,0.22838725,0.027187113,0.3536101,0.83697784,-1.3506764,-0.6654908,0.7222982,1.5407917,-0.29373187,0.17926978,1.1701126,-1.1694441,-0.6112237,-0.2389448,0.36873034,-0.628414,-0.1405159,0.89191306,-0.5503316,0.21765628,-0.06912119,-0.66080385,-0.43743157,-0.9583173,1.7097162,1.5907059,0.1756507,-0.55245274,1.5213401,0.45230404,-0.28692922,1.0390959,-0.24527699,0.576594,-0.07200499,-0.24053091,1.365064,-1.2905551,-1.2150013,-0.07785284,-0.20456702,-0.10618288,0.012220366,-0.57873887,-0.18863733,1.0472847,-0.40703234,-1.0184722,0.34989896,-0.747884,-0.15837224,0.46303618,0.4576623,-0.87339073,1.2290257,0.15729381,0.2991177,-0.51785976,0.80130816,0.026309542,0.49797478,-1.9430865,0.8872266,-0.21656457,0.350288,-0.1075027,-0.24126539,0.67215836,0.5880805,0.41340995,-0.27123767,-0.03717485,-1.2945572,1.1063657,1.1876638,-0.50009555,1.1558005,-0.5058263,0.80517644,1.0958465,0.82771325,-0.19717775,0.3174918,-0.17273921,-0.6707699,-1.4240593,0.8841386,-1.1818187,-0.30611366,-0.69808877,0.07201137,0.4194643,0.9759938,-1.2354512,-0.39161095,-0.51974046,-0.7413246,-0.20772125,0.68216956,0.2590873,1.0557415,0.088547006,-0.060969733,0.27595648,-0.8130572,-0.072876446,-0.25322542,0.46548057,0.28213358,-0.7984257,0.3727067,1.0393462,0.53237796,0.11220657,-1.5350174,0.26818278,0.39319068,0.05995366,-0.68929094,0.7363981,1.2622479,-0.85369253,-0.6245302,2.4484246,0.75676435,0.5976921,1.1919156,0.4156267,1.3747728,-1.68085,-0.5448626,-0.5630357,1.2337888,0.4472352,0.9998861,-0.83787745,-1.2702861,-0.44443828,-0.21559514,-1.1705885,0.324826,-0.9099112,0.4276299,0.64019567,0.90108657,-0.4004565,-0.48077008,-1.7040408,0.32846403,1.4538109,0.61225843,0.9301945,1.2100277,1.3283103,0.5720283,0.886381,0.12982933,-0.12395024,1.7244037,1.0377054,1.3237778,0.074940905,-1.1853261,0.91535187,-0.6061447,0.054242965,-1.2673215,0.17318372,-0.22372773,0.38123542,0.8129207,-0.12357301,-1.4162419,0.7239707,1.1503304,-0.3649785,0.94558007,-0.2651407,0.19874549,0.9128822,1.4115494,-0.041601554,-1.4497803,-0.60277057,0.70721793,-0.9080051,-1.4337556,-1.4733657,-0.4631976,0.33402276,-0.5095856,0.29177102,-0.113980785,1.0954691,-1.5411413,1.8943557,1.1819211,1.0249683,-0.8256078,-1.0509928,-0.12488492,-0.810491,2.1343896,-0.19049358,-0.8543303,0.3637416,0.3098028,1.0504009,0.5687304,-0.9699814,0.78833497,0.42199585,-1.2348588,-0.8478468,-0.6871813,-0.7323668,-0.18776408,0.9284135,-0.25414845,-0.28211448,1.2838196,-0.6243182,-0.15080124,-0.7732433,1.014841,0.5591868,0.73099625,-0.39911166,0.15548782,0.12811011,1.1735041,-0.630889,-0.43515638,-0.091234155,-0.7339035,-1.3307704,-1.1642449,-1.1025336,0.75255245,-0.9106723,1.9187039,0.22157481,-0.32876587,-0.1888708,0.09308568,-0.8945409,-0.12515885,-0.73023695,0.31913197,0.35895872,-0.35163954,1.0014012,0.9305026,-0.77464604,-0.61373454,0.52269363,0.8282422,-1.2661746,0.11274455,-0.69967693,0.14402416,-1.9866707,0.3458895,-1.9249766,2.7825556,0.44906357,-2.0464234,1.2785246,-1.1265318,1.1422384,1.1645391,0.43151107,-0.11595818,-0.17715584,-0.73551893,-1.2777492,0.65939444,1.3530583,-1.189743,-0.15101135,-1.444641,-0.38414252,0.22044098,-0.89080095,1.0191262,-0.061256442,-0.8595774,-0.5836806,-0.083656214,-0.47428566,-0.15933035,-1.0567101,0.6138575,0.2309866
341,WARS2,0.3901065,-0.9582208,0.3177353,-0.8175761,0.58763033,-0.40022877,1.0074036,-1.0856593,0.21848053,-0.16587201,0.49185464,0.15012762,-1.0621997,-0.15799983,-0.094665945,0.081905454,1.1695586,0.45311618,-0.23072286,0.97614944,0.633259,0.29452544,-0.0064044194,-0.15045807,0.73425627,-0.43668956,-1.2018504,-0.14951444,0.52428854,-0.91735345,-0.042838216,-0.82159483,-0.8612702,0.55359674,0.40019566,-0.57575107,1.4576095,-0.123855785,0.36307505,0.04791982,-0.20571853,0.6572437,0.018920869,0.95044035,-0.08562472,-1.2874677,-0.01536053,0.70623934,0.19234556,0.33835995,0.31871614,0.73982584,-0.5524126,0.22924493,-0.51512116,-0.16431312,-0.84864444,-0.45935702,-0.34011877,-0.5160048,-0.39459223,0.3564368,-0.73779905,0.047858577,-0.89377856,0.10374186,-0.54370546,-0.782106,0.41061974,0.88360167,-0.28483015,1.2195406,-0.39651275,0.19395204,0.29043072,0.26916888,-0.14257047,-0.056838915,-0.19681685,0.8988429,0.21728209,-0.02288069,-0.6998793,-0.90752465,-0.0037866523,-0.2576422,0.29809788,2.0962741,-0.76104045,0.3734446,0.11142965,0.22915967,1.325213,-1.8894053,-0.79607266,0.32080007,-1.0452352,0.44113427,-0.7877698,-0.47879642,-0.7419705,-0.60447925,-1.3483809,0.21427423,0.016557703,0.46555936,-0.16739987,-0.33253735,-0.06739586,-0.07555292,-0.50065094,-0.69327545,1.5251101,0.1847225,0.58986616,0.24081968,0.6154619,-1.9507798,0.063494846,-1.3007252,-0.46479174,1.1430753,0.461291,0.28765833,0.12652461,-0.10218119,-0.06996964,-0.6588837,0.53818375,0.12529796,0.8347796,0.65816367,-0.37173715,-0.84236693,1.1846251,0.22921564,-0.4202852,-0.38780499,-1.2700269,0.14203043,0.0095508555,0.2140413,1.1448395,0.06307972,-1.2452614,-0.26791877,-0.8586911,1.5247226,-0.6081574,-0.8261058,-1.8091,-0.19912386,-0.32462665,0.78394145,0.49752742,-0.73423696,0.9611988,-0.48461628,-0.45277753,0.8528934,-0.40221328,0.008033808,0.8077574,-0.1970022,0.03518045,0.09161289,-0.5530985,0.5990917,0.20830683,0.30788895,1.3719577,0.35384452,0.16342731,-0.50691944,0.2162305,-0.6813447,-0.77317977,0.3781554,-1.443215,0.51025283,0.25904977,-0.59402597,-0.26274294,0.6839265,0.3356628,0.7739955,0.035655163,0.13803641,0.16625625,0.2720942,1.019123,1.267045,-0.24835962,-1.5534897,0.41311753,-0.770838,0.2209589,-0.38068143,0.23504442,0.49409112,-0.36128908,0.4756912,-0.083467945,-0.0145136975,-0.47722065,0.13311824,1.4490784,0.08428645,-0.14041159,0.67224705,-0.52211404,-0.15111431,-0.8960647,0.5563641,0.049692847,0.5219044,0.30775654,0.5767423,0.45567158,-0.24776034,-1.9886254,0.7620666,-0.768275,-0.9988449,-0.9236344,-0.16460696,-0.788944,-0.013104693,0.5044773,-0.2939042,0.20474638,1.3101251,0.72216547,0.73909664,-0.41448358,0.09897412,0.58047664,-0.03992164,0.1627162,-0.40646935,0.42011064,0.46725062,0.28188592,-0.39657077,0.08102119,0.45228624,0.5959847,0.17417073,-1.6653398,-0.51805055,-0.7390504,-0.86344194,0.53481185,0.5833799,-0.119454496,1.1131111,1.141956,-0.4870135,-0.46819597,-0.31456724,0.99602765,-0.8494335,-0.023903796,0.12154021,0.22026613,0.66733927,1.0967586,0.43935135,-0.66788715,0.07381523,0.22931103,-0.60513437,-0.761265,-0.8408793,-1.3906811,-0.9034415,0.3573285,-0.076135814,0.36845723,-1.3118075,-0.41757202,-0.13627301,1.1878238,0.12544073,0.36816788,-0.07371494,1.0392545,0.7487642,-0.21824852,-0.076694965,-0.17413804,-0.636428,-0.24753293,-0.24403448,0.04061532,0.6596946,-1.0971589,0.38047475,-0.463926,0.3732028,0.12159811,0.6933717,-0.14716846,0.05896497,-0.3140004,-0.07853871,1.245998,-2.723948,0.42575353,0.5438266,-0.5978721,-0.37032813,0.1656101,-0.14251132,0.5122805,0.21745627,0.014933301,0.4228192,0.39402986,-0.15028515,-1.3607384,-0.04559521,0.08790813,0.6646299,-0.3661578,-0.88863117,0.1419255,-0.68677264,0.66927564,-0.9519183,1.0849701,0.46630865,-1.2938851,-0.08975225,-0.25983754,-0.15197958,2.02494,-0.95082104,0.4588706,-0.19722696,-0.42911875,-1.1656481,-0.78777486,-0.12703182,0.322098,-0.87041783,0.98028296,-0.1386433,-0.33652723,0.9941722,0.049930748,0.7595832,0.05533258,-0.60433835,1.1125365,-1.0308847,0.32855156,0.95918375,-0.9182473,0.16428877,-0.98511463,0.6713493,0.056304283,0.25885442,-0.30496585,-0.54566854,1.0291126,-0.0772493,0.0401844,0.13887899,-0.51361656,-0.60760254,-0.8838228,0.7541774,-0.0703896,0.71565294,0.2397973,0.5760403,0.16654822,0.7543577,-0.29870355,0.87576616,0.7548578,0.068007536,0.9562805,-0.10467898,-1.611485,-0.32593605,0.7347199,-1.5354253,0.010073688,-0.5924964,-0.43586344,-0.099088766,0.870252,-0.17283188,0.551279,-1.4084595,0.7059893,0.49602675
392,RPLP1,-0.9793174,-1.302967,-0.058621176,-1.1198522,-0.7021315,0.6993204,-0.42809302,-0.21483546,0.74754584,0.26276284,-0.9615171,0.45248985,-1.1661733,0.9474956,0.50956416,0.6238943,1.0862156,0.5515986,0.38212174,0.30920824,0.6047748,0.46213016,-0.15669832,-0.5322325,0.7517775,-0.65581644,-1.2656316,0.2238982,-0.3021075,-0.09329993,-1.7296165,-0.30478376,0.45791283,1.6039685,-0.7901752,-1.0482146,1.2075913,-0.6857277,1.0102371,1.3278179,0.07863346,0.9141541,0.7123393,0.15759869,0.09019988,-0.61141413,-1.2708163,1.2666659,-0.16216666,-0.011171668,1.2224317,1.6912394,-1.1159724,0.10157266,1.1698138,-0.95855516,-1.1802896,0.6291744,0.7886513,-1.3265274,-0.5853118,-0.44996542,-0.82585305,-0.12361083,-0.9569667,-1.4472039,-1.4423745,0.7229988,-0.40669715,0.48100314,0.27698898,1.7695105,-1.1494808,0.2147417,0.88629836,0.75303924,0.15552191,1.2157062,-1.501839,0.017193632,-0.02279046,0.8944744,-0.7850854,0.960804,-1.4573196,-0.91619015,-0.7888442,0.84243333,-0.014653893,0.20125934,-0.99408555,0.53024995,-0.18961656,-1.7592039,-0.39850914,0.64051056,-0.059755478,1.7861738,0.2719248,-0.799112,0.88615876,-0.25878793,-1.5574613,-0.13263609,-1.052541,-0.07345518,-0.37844196,0.19347641,0.5752875,-0.60903907,0.91959405,-0.4728304,2.983612,0.36574557,0.499447,-0.5652075,-0.45755377,-1.5788597,-0.25178817,-1.5853257,-0.11602226,1.5890784,0.057351854,-0.06882682,1.3122362,0.5191214,-0.56331724,0.8835945,0.31434909,0.6524115,1.2220206,-0.21023649,-0.66793126,0.3086377,1.019876,-0.8838629,-1.1712277,0.032166567,-0.0638648,1.466954,-0.08519262,1.8780137,1.1948875,-1.5578814,0.03305075,1.0803046,-1.1720965,1.3534067,0.18195266,-0.47012913,-1.1304557,-0.13543127,-0.16583773,1.0429386,-0.25627482,-0.20115346,0.7394578,-0.119494036,-0.09338885,0.084307306,0.8597581,0.21461986,-0.4574806,-1.1983371,-0.27694,1.0167176,-0.80695516,0.5130066,-0.22187042,-0.2819201,-0.081897005,0.51831156,0.31145245,-1.9206699,0.1095915,-1.4929379,0.56611836,-0.09619709,-0.3963645,-0.33525538,0.37133718,-1.3794338,-0.3451119,1.3626575,-0.11580759,0.86109376,-0.42408502,-0.37159672,0.6575779,0.2835793,-1.0580364,0.9343927,-1.7407963,-1.5559182,0.06322641,-0.12924801,0.102865845,-0.27004907,0.3261444,0.5281958,0.22484204,-0.1694128,0.6928387,-0.2392875,-0.65322876,0.06457962,0.6809179,-0.21548016,1.1389829,1.9098544,0.47158703,0.4498038,-0.7572588,0.42281446,1.3175787,0.254496,0.021496223,0.09269545,0.6310679,-0.74662685,-1.4079897,-0.19693567,-0.04734425,-0.348101,-0.26368293,0.34597284,-0.42822027,0.5379009,-0.8558348,-0.20982103,0.58146334,1.0630316,-0.46842742,0.43940133,-0.95519716,1.0783004,-1.5357065,-0.27073333,-1.5463063,0.7102873,1.1696382,1.4750135,2.0587087,-0.5551575,-0.048904553,0.41023022,-0.23506127,0.22056839,-1.268336,-1.1882743,0.8033276,-0.35533637,-0.29525644,0.82929116,-1.090131,1.1394365,0.4582138,0.534034,0.12713304,-0.6539974,-0.40089402,0.22096168,-0.60973823,0.41120654,-0.2647125,-0.70554435,0.35108215,0.74860024,-0.047349356,-0.35262352,-0.16279776,-0.07360131,0.09950843,-0.8481673,-0.67993337,0.70864105,-1.0703247,-1.063107,0.6046764,-0.74028206,0.4004338,0.54927427,2.3208687,1.2289028,-0.81107897,0.9242882,0.20191345,1.7646215,-0.5965138,-1.2227173,-0.14244379,-1.3802241,-1.5517707,-1.695948,-0.5107818,1.083055,0.86685956,0.19952515,-1.1941627,-0.49623314,-0.5544023,0.50807935,-0.25422212,0.35671517,1.7653615,0.55742466,-0.63873506,-0.64971477,-0.37143308,0.6213289,-0.26297435,-0.2725514,-1.13967,-0.31828353,0.8342375,0.06572816,1.0436134,-1.524393,-0.33884445,-1.4024236,-1.8174928,1.4263026,-0.080721974,0.71280146,0.11788911,0.0051530385,-0.3690542,-0.065180846,0.4875902,-0.3114434,-1.2165055,-0.5244141,0.046548784,0.23291054,0.4248424,-0.75429404,1.8309827,0.2847142,0.09261911,0.21584809,-2.0104754,-0.24978334,0.21904236,-0.56063133,-0.60681397,0.14671877,-0.3424858,-0.47682723,0.60908335,0.7062256,0.4873124,0.096951745,0.59637517,-1.4379542,1.8805214,1.4889266,0.7232991,-0.40420732,-1.5031524,1.2242435,0.11625954,0.29687473,0.17898639,0.9918542,-0.74372464,-1.0317583,-0.45101884,0.46985373,-0.6348256,1.62715,1.2584938,-1.209378,0.049544506,1.1047533,-0.24166374,-0.37291083,1.0135378,0.0042219018,0.43822885,1.052705,-0.66514856,0.41176438,0.5711386,-0.53617316,1.4045473,-0.8398085,-1.755869,0.9117526,1.3537649,0.6353206,0.5979696,-0.10698455,0.3475185,0.059496455,1.9429644,-0.14827874,0.37678888,0.038696073,1.5496911,-0.48542783
396,WDR7,-0.06949526,-1.9887033,1.510029,-0.7555499,-0.44109398,1.064869,-1.4419723,-0.5066517,0.057953414,-0.2688966,-0.2195159,0.5914994,-0.22271262,-0.7873279,-0.2892633,0.6971715,0.3007639,-0.38501203,0.28189218,-0.039311014,1.2640039,0.9173172,-0.9105404,0.6446437,0.86408955,1.2003,-0.46577704,0.8890903,0.08322404,-0.8389574,-1.2475218,-0.21839117,-1.4747611,0.2162545,0.050143205,0.91877127,-0.33033293,0.6120877,0.6603675,0.45237482,-0.1565276,0.5099739,-0.20620626,1.2902336,-0.54050845,0.8057244,-0.57006234,0.013038237,-0.26587832,0.6892755,0.093088746,1.078618,-0.16223569,-0.9348848,-0.10554725,-0.38040966,-1.6632193,-0.24265055,-0.6968472,1.0585537,-0.5221036,0.24744575,-1.0644795,0.30594265,-0.71283275,0.61739856,-1.4188589,2.0420408,-0.6928489,0.3588234,-0.7294148,0.30104643,-1.2016406,-0.23491636,0.6441528,-0.22531466,0.39793727,0.5619724,-0.35687423,0.7727338,-0.07322341,0.3207151,0.19643559,0.20154999,-0.17772554,-1.3425965,-0.8567991,1.1745176,-0.88695717,-0.60548276,-0.96301526,-0.5825701,-0.62191015,0.48034233,-0.11981374,-0.8255093,-0.7735071,0.33726552,-0.5029697,-2.1261873,-1.4502429,-0.8381449,0.37262392,0.38990593,0.8152555,-0.4233412,-0.23422585,0.27467373,0.060600817,-0.8329581,0.92435485,0.15793455,0.4841609,-0.51918596,0.19653088,1.922731,-1.2715031,-1.781219,0.34921268,-0.2584782,1.2090812,0.21844976,-1.020565,-1.0933014,0.57059956,-0.3281206,-1.5754889,1.3450946,0.37339708,0.4412221,0.4653241,0.09843283,0.93152505,0.019731455,1.1407171,0.10061314,-0.13508642,-1.1505922,-0.36118206,0.94885087,-0.777965,1.5353727,-0.5470753,-1.308562,-0.038601298,0.587843,-1.2749974,0.33482686,-0.7395816,-1.7189554,0.82822704,0.3663993,0.8913947,-0.5511358,1.1386694,-0.28412735,-0.35668716,0.6291186,0.84037983,0.30875733,0.503677,-1.334089,-0.55084765,-0.97769904,-0.63533926,0.023880312,-1.5563761,1.1032614,-0.12968925,0.5797633,1.1259216,2.1001654,-0.21128476,-1.0462253,0.92559576,-1.886752,-0.42919308,-1.6162845,0.025004255,0.4572947,-0.49361286,-1.4595181,-0.08999548,-0.18164542,-0.8571058,-0.21510108,-0.18566965,-0.4267438,-0.05494359,-0.23068887,-0.32619503,0.53126776,-0.9899166,-1.2246546,0.5773484,-0.1895666,1.356243,-0.18684727,0.39575037,-0.23250112,-0.92714316,1.2312493,1.2891532,0.69684625,0.023358665,1.2715952,-0.12462718,0.57214326,0.7021847,0.5573789,0.85737985,0.22677445,-1.1008055,-1.2817545,1.7689502,0.38465315,-0.9477877,-0.21984205,-0.30483317,-0.17311138,-0.04457073,-0.15607893,0.6707468,-0.46462837,0.28705028,0.43490198,-0.9841174,-0.45250547,1.4338992,-0.08999013,-1.0623233,0.65313596,-0.46472773,0.11265433,1.1800793,0.4927249,0.2590789,-0.31473318,-0.015525533,0.9730948,-0.20731834,-0.7449392,2.3935554,-0.35742432,-0.70861334,-0.9154533,0.3466409,-0.79252625,-0.6112978,-0.5323293,1.2593802,-0.47934029,0.4438705,-0.8102976,0.29870793,0.67403775,0.19729125,-0.17928828,-0.030766394,0.3442173,0.40528008,-0.70073193,-1.8162947,0.21019527,-1.0432093,0.20863587,0.5542886,1.0597355,0.38374838,0.14685753,1.7414163,1.4493744,1.3697703,-1.4599068,-1.3996772,-1.4619778,0.242566,-0.84994507,0.41452146,-1.4087487,1.6073632,-1.2947763,1.6386472,0.13170685,0.042144332,1.2775345,-0.8274961,2.632765,-0.16271597,-0.9145433,-1.0530248,-0.7584691,0.7711403,-1.6620635,1.5232692,-0.27521458,0.3091792,1.14757,1.2405069,-1.4911426,0.21370973,0.6068257,-0.3431318,0.92897993,-0.05631832,0.2750395,-1.0912925,0.7533366,1.092056,-0.5182298,0.5955188,1.3406737,-0.2409082,1.0159055,0.7361308,-0.095082454,0.49508074,-1.0654906,0.9509192,-0.41869998,-1.1605812,-0.42424172,-0.489659,-0.11300145,0.48187062,-0.3958846,-0.45516255,-1.239782,1.2214128,-0.32551873,-0.4666699,0.2623836,-1.0272803,-0.76331806,0.5165983,-0.27960908,1.2938019,0.9742205,0.19271307,-0.47276518,-1.4020574,0.29076195,1.6410909,1.4482297,0.5860078,1.1873403,1.1010107,1.1694458,0.3897534,0.27628917,-0.36145365,1.2216198,0.9246391,-0.661344,2.0309343,-0.9355663,-0.2216351,-0.64334834,1.1020215,1.4386666,0.9021207,-0.7421959,-0.083186105,0.3966561,-0.8309253,-0.36642718,0.8500577,0.3271134,0.50085235,-0.18161124,-0.33700573,-0.94531596,1.2921801,1.0280799,-0.50687754,0.13622814,0.6467875,0.24762098,1.7545991,2.1048043,0.76317984,-0.5710683,0.5530509,0.83249897,0.64180225,-0.38735053,1.120413,-0.04478077,-0.2540964,-0.2967152,1.038551,-0.31223816,0.30972564,-0.8502229,1.1998465,0.1682279,0.634363,-1.8449004,0.17275716,-1.5582943
